"country";"energy_type";"year";"emission";"per_capita_emission"
"Italy";"CO2 emissions (MMtonnes CO2)";2021;319;0.007126096
"Jamaica";"CO2 emissions (MMtonnes CO2)";2021;7;0.007126096
"Japan";"CO2 emissions (MMtonnes CO2)";2021;1041;0.007126096
"Jordan";"CO2 emissions (MMtonnes CO2)";2021;21;0.007126096
"Kazakhstan";"CO2 emissions (MMtonnes CO2)";2021;241;0.007126096
"Kenya";"CO2 emissions (MMtonnes CO2)";2021;18;0.007126096
"Kiribati";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Kosovo";"CO2 emissions (MMtonnes CO2)";2021;9;0.007126096
"Kuwait";"CO2 emissions (MMtonnes CO2)";2021;89;0.007126096
"Kyrgyzstan";"CO2 emissions (MMtonnes CO2)";2021;7;0.007126096
"Laos";"CO2 emissions (MMtonnes CO2)";2021;22;0.007126096
"Latvia";"CO2 emissions (MMtonnes CO2)";2021;8;0.007126096
"Lebanon";"CO2 emissions (MMtonnes CO2)";2021;20;0.007126096
"Lesotho";"CO2 emissions (MMtonnes CO2)";2021;1;0.007126096
"Liberia";"CO2 emissions (MMtonnes CO2)";2021;1;0.007126096
"Libya";"CO2 emissions (MMtonnes CO2)";2021;44;0.007126096
"Lithuania";"CO2 emissions (MMtonnes CO2)";2021;14;0.007126096
"Luxembourg";"CO2 emissions (MMtonnes CO2)";2021;10;0.007126096
"Macau";"CO2 emissions (MMtonnes CO2)";2021;1;0.007126096
"Madagascar";"CO2 emissions (MMtonnes CO2)";2021;4;0.007126096
"Malawi";"CO2 emissions (MMtonnes CO2)";2021;2;0.007126096
"Malaysia";"CO2 emissions (MMtonnes CO2)";2021;234;0.007126096
"Maldives";"CO2 emissions (MMtonnes CO2)";2021;2;0.007126096
"Mali";"CO2 emissions (MMtonnes CO2)";2021;7;0.007126096
"Malta";"CO2 emissions (MMtonnes CO2)";2021;8;0.007126096
"Mauritania";"CO2 emissions (MMtonnes CO2)";2021;4;0.007126096
"Mauritius";"CO2 emissions (MMtonnes CO2)";2021;5;0.007126096
"Mexico";"CO2 emissions (MMtonnes CO2)";2021;417;0.007126096
"Micronesia";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Moldova";"CO2 emissions (MMtonnes CO2)";2021;9;0.007126096
"Mongolia";"CO2 emissions (MMtonnes CO2)";2021;17;0.007126096
"Montenegro";"CO2 emissions (MMtonnes CO2)";2021;2;0.007126096
"Montserrat";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Morocco";"CO2 emissions (MMtonnes CO2)";2021;67;0.007126096
"Mozambique";"CO2 emissions (MMtonnes CO2)";2021;9;0.007126096
"Namibia";"CO2 emissions (MMtonnes CO2)";2021;4;0.007126096
"Nauru";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Nepal";"CO2 emissions (MMtonnes CO2)";2021;9;0.007126096
"Netherlands";"CO2 emissions (MMtonnes CO2)";2021;205;0.007126096
"Netherlands Antilles";"CO2 emissions (MMtonnes CO2)";2021;7;0.007126096
"New Caledonia";"CO2 emissions (MMtonnes CO2)";2021;5;0.007126096
"New Zealand";"CO2 emissions (MMtonnes CO2)";2021;35;0.007126096
"Nicaragua";"CO2 emissions (MMtonnes CO2)";2021;4;0.007126096
"Niger";"CO2 emissions (MMtonnes CO2)";2021;2;0.007126096
"Nigeria";"CO2 emissions (MMtonnes CO2)";2021;110;0.007126096
"Niue";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"North Korea";"CO2 emissions (MMtonnes CO2)";2021;56;0.007126096
"North Macedonia";"CO2 emissions (MMtonnes CO2)";2021;7;0.007126096
"Norway";"CO2 emissions (MMtonnes CO2)";2021;40;0.007126096
"Oman";"CO2 emissions (MMtonnes CO2)";2021;73;0.007126096
"Pakistan";"CO2 emissions (MMtonnes CO2)";2021;200;0.007126096
"Palestinian Territories";"CO2 emissions (MMtonnes CO2)";2021;4;0.007126096
"Panama";"CO2 emissions (MMtonnes CO2)";2021;21;0.007126096
"Papua New Guinea";"CO2 emissions (MMtonnes CO2)";2021;4;0.007126096
"Paraguay";"CO2 emissions (MMtonnes CO2)";2021;8;0.007126096
"Peru";"CO2 emissions (MMtonnes CO2)";2021;52;0.007126096
"Philippines";"CO2 emissions (MMtonnes CO2)";2021;135;0.007126096
"Poland";"CO2 emissions (MMtonnes CO2)";2021;297;0.007126096
"Portugal";"CO2 emissions (MMtonnes CO2)";2021;40;0.007126096
"Puerto Rico";"CO2 emissions (MMtonnes CO2)";2021;18;0.007126096
"Qatar";"CO2 emissions (MMtonnes CO2)";2021;113;0.007126096
"Romania";"CO2 emissions (MMtonnes CO2)";2021;71;0.007126096
"Russia";"CO2 emissions (MMtonnes CO2)";2021;1858;0.007126096
"Rwanda";"CO2 emissions (MMtonnes CO2)";2021;1;0.007126096
"Saint Helena";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Saint Kitts and Nevis";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Saint Lucia";"CO2 emissions (MMtonnes CO2)";2021;1;0.007126096
"Saint Pierre and Miquelon";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Saint Vincent/Grenadines";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Samoa";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Sao Tome and Principe";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Saudi Arabia";"CO2 emissions (MMtonnes CO2)";2021;611;0.007126096
"Senegal";"CO2 emissions (MMtonnes CO2)";2021;10;0.007126096
"Serbia";"CO2 emissions (MMtonnes CO2)";2021;47;0.007126096
"Seychelles";"CO2 emissions (MMtonnes CO2)";2021;1;0.007126096
"Sierra Leone";"CO2 emissions (MMtonnes CO2)";2021;1;0.007126096
"Singapore";"CO2 emissions (MMtonnes CO2)";2021;217;0.007126096
"Slovakia";"CO2 emissions (MMtonnes CO2)";2021;33;0.007126096
"Slovenia";"CO2 emissions (MMtonnes CO2)";2021;13;0.007126096
"Solomon Islands";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Somalia";"CO2 emissions (MMtonnes CO2)";2021;1;0.007126096
"South Africa";"CO2 emissions (MMtonnes CO2)";2021;432;0.007126096
"South Korea";"CO2 emissions (MMtonnes CO2)";2021;641;0.007126096
"South Sudan";"CO2 emissions (MMtonnes CO2)";2021;2;0.007126096
"Spain";"CO2 emissions (MMtonnes CO2)";2021;250;0.007126096
"Sri Lanka";"CO2 emissions (MMtonnes CO2)";2021;22;0.007126096
"Sudan";"CO2 emissions (MMtonnes CO2)";2021;16;0.007126096
"Suriname";"CO2 emissions (MMtonnes CO2)";2021;2;0.007126096
"Sweden";"CO2 emissions (MMtonnes CO2)";2021;49;0.007126096
"Switzerland";"CO2 emissions (MMtonnes CO2)";2021;34;0.007126096
"Syria";"CO2 emissions (MMtonnes CO2)";2021;24;0.007126096
"Taiwan";"CO2 emissions (MMtonnes CO2)";2021;286;0.007126096
"Tajikistan";"CO2 emissions (MMtonnes CO2)";2021;8;0.007126096
"Tanzania";"CO2 emissions (MMtonnes CO2)";2021;15;0.007126096
"Thailand";"CO2 emissions (MMtonnes CO2)";2021;288;0.007126096
"The Bahamas";"CO2 emissions (MMtonnes CO2)";2021;3;0.007126096
"Timor-Leste";"CO2 emissions (MMtonnes CO2)";2021;1;0.007126096
"Togo";"CO2 emissions (MMtonnes CO2)";2021;2;0.007126096
"Tonga";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Trinidad and Tobago";"CO2 emissions (MMtonnes CO2)";2021;35;0.007126096
"Tunisia";"CO2 emissions (MMtonnes CO2)";2021;26;0.007126096
"Turkiye";"CO2 emissions (MMtonnes CO2)";2021;404;0.007126096
"Turkmenistan";"CO2 emissions (MMtonnes CO2)";2021;100;0.007126096
"Turks and Caicos Islands";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"U.S. Pacific Islands";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"U.S. Virgin Islands";"CO2 emissions (MMtonnes CO2)";2021;2;0.007126096
"Uganda";"CO2 emissions (MMtonnes CO2)";2021;6;0.007126096
"Ukraine";"CO2 emissions (MMtonnes CO2)";2021;175;0.007126096
"United Arab Emirates";"CO2 emissions (MMtonnes CO2)";2021;262;0.007126096
"United Kingdom";"CO2 emissions (MMtonnes CO2)";2021;351;0.007126096
"United States";"CO2 emissions (MMtonnes CO2)";2021;4906;0.007126096
"Uruguay";"CO2 emissions (MMtonnes CO2)";2021;7;0.007126096
"Uzbekistan";"CO2 emissions (MMtonnes CO2)";2021;107;0.007126096
"Vanuatu";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Venezuela";"CO2 emissions (MMtonnes CO2)";2021;65;0.007126096
"Vietnam";"CO2 emissions (MMtonnes CO2)";2021;274;0.007126096
"Wake Island";"CO2 emissions (MMtonnes CO2)";2021;1;0.007126096
"Western Sahara";"CO2 emissions (MMtonnes CO2)";2021;0;0.007126096
"Yemen";"CO2 emissions (MMtonnes CO2)";2021;8;0.007126096
"Zambia";"CO2 emissions (MMtonnes CO2)";2021;7;0.007126096
"Zimbabwe";"CO2 emissions (MMtonnes CO2)";2021;8;0.007126096
"Afghanistan";"CO2 emissions (MMtonnes CO2)";2022;9;0.007126096
"Albania";"CO2 emissions (MMtonnes CO2)";2022;4;0.007126096
"Algeria";"CO2 emissions (MMtonnes CO2)";2022;159;0.007126096
"American Samoa";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Angola";"CO2 emissions (MMtonnes CO2)";2022;19;0.007126096
"Antarctica";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Antigua and Barbuda";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Argentina";"CO2 emissions (MMtonnes CO2)";2022;200;0.007126096
"Armenia";"CO2 emissions (MMtonnes CO2)";2022;8;0.007126096
"Aruba";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Australia";"CO2 emissions (MMtonnes CO2)";2022;400;0.007126096
"Austria";"CO2 emissions (MMtonnes CO2)";2022;58;0.007126096
"Azerbaijan";"CO2 emissions (MMtonnes CO2)";2022;41;0.007126096
"Bahrain";"CO2 emissions (MMtonnes CO2)";2022;46;0.007126096
"Bangladesh";"CO2 emissions (MMtonnes CO2)";2022;113;0.007126096
"Barbados";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Belarus";"CO2 emissions (MMtonnes CO2)";2022;50;0.007126096
"Belgium";"CO2 emissions (MMtonnes CO2)";2022;117;0.007126096
"Belize";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Benin";"CO2 emissions (MMtonnes CO2)";2022;6;0.007126096
"Bermuda";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Bhutan";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Bolivia";"CO2 emissions (MMtonnes CO2)";2022;21;0.007126096
"Bosnia and Herzegovina";"CO2 emissions (MMtonnes CO2)";2022;26;0.007126096
"Botswana";"CO2 emissions (MMtonnes CO2)";2022;8;0.007126096
"Brazil";"CO2 emissions (MMtonnes CO2)";2022;436;0.007126096
"British Virgin Islands";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Brunei";"CO2 emissions (MMtonnes CO2)";2022;11;0.007126096
"Bulgaria";"CO2 emissions (MMtonnes CO2)";2022;44;0.007126096
"Burkina Faso";"CO2 emissions (MMtonnes CO2)";2022;5;0.007126096
"Burma";"CO2 emissions (MMtonnes CO2)";2022;28;0.007126096
"Burundi";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Cabo Verde";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Cambodia";"CO2 emissions (MMtonnes CO2)";2022;14;0.007126096
"Cameroon";"CO2 emissions (MMtonnes CO2)";2022;7;0.007126096
"Canada";"CO2 emissions (MMtonnes CO2)";2022;574;0.007126096
"Cayman Islands";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Central African Republic";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Chad";"CO2 emissions (MMtonnes CO2)";2022;2;0.007126096
"Chile";"CO2 emissions (MMtonnes CO2)";2022;85;0.007126096
"China";"CO2 emissions (MMtonnes CO2)";2022;11484;0.007126096
"Colombia";"CO2 emissions (MMtonnes CO2)";2022;89;0.007126096
"Comoros";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Congo-Brazzaville";"CO2 emissions (MMtonnes CO2)";2022;3;0.007126096
"Congo-Kinshasa";"CO2 emissions (MMtonnes CO2)";2022;5;0.007126096
"Cook Islands";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Costa Rica";"CO2 emissions (MMtonnes CO2)";2022;8;0.007126096
"Cote d'Ivoire";"CO2 emissions (MMtonnes CO2)";2022;16;0.007126096
"Croatia";"CO2 emissions (MMtonnes CO2)";2022;16;0.007126096
"Cuba";"CO2 emissions (MMtonnes CO2)";2022;20;0.007126096
"Cyprus";"CO2 emissions (MMtonnes CO2)";2022;7;0.007126096
"Czechia";"CO2 emissions (MMtonnes CO2)";2022;92;0.007126096
"Denmark";"CO2 emissions (MMtonnes CO2)";2022;31;0.007126096
"Djibouti";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Dominica";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Dominican Republic";"CO2 emissions (MMtonnes CO2)";2022;30;0.007126096
"Ecuador";"CO2 emissions (MMtonnes CO2)";2022;39;0.007126096
"Egypt";"CO2 emissions (MMtonnes CO2)";2022;233;0.007126096
"El Salvador";"CO2 emissions (MMtonnes CO2)";2022;8;0.007126096
"Equatorial Guinea";"CO2 emissions (MMtonnes CO2)";2022;5;0.007126096
"Eritrea";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Estonia";"CO2 emissions (MMtonnes CO2)";2022;5;0.007126096
"Eswatini";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Ethiopia";"CO2 emissions (MMtonnes CO2)";2022;16;0.007126096
"Falkland Islands";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Faroe Islands";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Fiji";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Finland";"CO2 emissions (MMtonnes CO2)";2022;36;0.007126096
"France";"CO2 emissions (MMtonnes CO2)";2022;314;0.007126096
"French Polynesia";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Gabon";"CO2 emissions (MMtonnes CO2)";2022;3;0.007126096
"Gambia, The";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Georgia";"CO2 emissions (MMtonnes CO2)";2022;12;0.007126096
"Germany";"CO2 emissions (MMtonnes CO2)";2022;679;0.007126096
"Ghana";"CO2 emissions (MMtonnes CO2)";2022;21;0.007126096
"Gibraltar";"CO2 emissions (MMtonnes CO2)";2022;16;0.007126096
"Greece";"CO2 emissions (MMtonnes CO2)";2022;62;0.007126096
"Greenland";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Grenada";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Guam";"CO2 emissions (MMtonnes CO2)";2022;2;0.007126096
"Guatemala";"CO2 emissions (MMtonnes CO2)";2022;20;0.007126096
"Guinea";"CO2 emissions (MMtonnes CO2)";2022;4;0.007126096
"Guinea-Bissau";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Guyana";"CO2 emissions (MMtonnes CO2)";2022;3;0.007126096
"Haiti";"CO2 emissions (MMtonnes CO2)";2022;3;0.007126096
"Honduras";"CO2 emissions (MMtonnes CO2)";2022;11;0.007126096
"Hong Kong";"CO2 emissions (MMtonnes CO2)";2022;57;0.007126096
"Hungary";"CO2 emissions (MMtonnes CO2)";2022;45;0.007126096
"Iceland";"CO2 emissions (MMtonnes CO2)";2022;3;0.007126096
"India";"CO2 emissions (MMtonnes CO2)";2022;2579;0.007126096
"Indonesia";"CO2 emissions (MMtonnes CO2)";2022;748;0.007126096
"Iran";"CO2 emissions (MMtonnes CO2)";2022;771;0.007126096
"Iraq";"CO2 emissions (MMtonnes CO2)";2022;187;0.007126096
"Ireland";"CO2 emissions (MMtonnes CO2)";2022;36;0.007126096
"Israel";"CO2 emissions (MMtonnes CO2)";2022;67;0.007126096
"Italy";"CO2 emissions (MMtonnes CO2)";2022;323;0.007126096
"Jamaica";"CO2 emissions (MMtonnes CO2)";2022;8;0.007126096
"Japan";"CO2 emissions (MMtonnes CO2)";2022;1015;0.007126096
"Jordan";"CO2 emissions (MMtonnes CO2)";2022;23;0.007126096
"Kazakhstan";"CO2 emissions (MMtonnes CO2)";2022;268;0.007126096
"Kenya";"CO2 emissions (MMtonnes CO2)";2022;19;0.007126096
"Kiribati";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Kosovo";"CO2 emissions (MMtonnes CO2)";2022;9;0.007126096
"Kuwait";"CO2 emissions (MMtonnes CO2)";2022;95;0.007126096
"Kyrgyzstan";"CO2 emissions (MMtonnes CO2)";2022;10;0.007126096
"Laos";"CO2 emissions (MMtonnes CO2)";2022;20;0.007126096
"Latvia";"CO2 emissions (MMtonnes CO2)";2022;7;0.007126096
"Lebanon";"CO2 emissions (MMtonnes CO2)";2022;17;0.007126096
"Lesotho";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Liberia";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Libya";"CO2 emissions (MMtonnes CO2)";2022;47;0.007126096
"Lithuania";"CO2 emissions (MMtonnes CO2)";2022;13;0.007126096
"Luxembourg";"CO2 emissions (MMtonnes CO2)";2022;9;0.007126096
"Macau";"CO2 emissions (MMtonnes CO2)";2022;2;0.007126096
"Madagascar";"CO2 emissions (MMtonnes CO2)";2022;4;0.007126096
"Malawi";"CO2 emissions (MMtonnes CO2)";2022;2;0.007126096
"Malaysia";"CO2 emissions (MMtonnes CO2)";2022;249;0.007126096
"Maldives";"CO2 emissions (MMtonnes CO2)";2022;2;0.007126096
"Mali";"CO2 emissions (MMtonnes CO2)";2022;7;0.007126096
"Malta";"CO2 emissions (MMtonnes CO2)";2022;9;0.007126096
"Mauritania";"CO2 emissions (MMtonnes CO2)";2022;5;0.007126096
"Mauritius";"CO2 emissions (MMtonnes CO2)";2022;5;0.007126096
"Mexico";"CO2 emissions (MMtonnes CO2)";2022;439;0.007126096
"Micronesia";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Moldova";"CO2 emissions (MMtonnes CO2)";2022;7;0.007126096
"Mongolia";"CO2 emissions (MMtonnes CO2)";2022;14;0.007126096
"Montenegro";"CO2 emissions (MMtonnes CO2)";2022;3;0.007126096
"Montserrat";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Morocco";"CO2 emissions (MMtonnes CO2)";2022;68;0.007126096
"Mozambique";"CO2 emissions (MMtonnes CO2)";2022;10;0.007126096
"Namibia";"CO2 emissions (MMtonnes CO2)";2022;3;0.007126096
"Nauru";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Nepal";"CO2 emissions (MMtonnes CO2)";2022;11;0.007126096
"Netherlands";"CO2 emissions (MMtonnes CO2)";2022;182;0.007126096
"Netherlands Antilles";"CO2 emissions (MMtonnes CO2)";2022;8;0.007126096
"New Caledonia";"CO2 emissions (MMtonnes CO2)";2022;5;0.007126096
"New Zealand";"CO2 emissions (MMtonnes CO2)";2022;33;0.007126096
"Nicaragua";"CO2 emissions (MMtonnes CO2)";2022;4;0.007126096
"Niger";"CO2 emissions (MMtonnes CO2)";2022;3;0.007126096
"Nigeria";"CO2 emissions (MMtonnes CO2)";2022;112;0.007126096
"Niue";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"North Korea";"CO2 emissions (MMtonnes CO2)";2022;55;0.007126096
"North Macedonia";"CO2 emissions (MMtonnes CO2)";2022;7;0.007126096
"Norway";"CO2 emissions (MMtonnes CO2)";2022;41;0.007126096
"Oman";"CO2 emissions (MMtonnes CO2)";2022;80;0.007126096
"Pakistan";"CO2 emissions (MMtonnes CO2)";2022;220;0.007126096
"Palestinian Territories";"CO2 emissions (MMtonnes CO2)";2022;4;0.007126096
"Panama";"CO2 emissions (MMtonnes CO2)";2022;23;0.007126096
"Papua New Guinea";"CO2 emissions (MMtonnes CO2)";2022;6;0.007126096
"Paraguay";"CO2 emissions (MMtonnes CO2)";2022;8;0.007126096
"Peru";"CO2 emissions (MMtonnes CO2)";2022;58;0.007126096
"Philippines";"CO2 emissions (MMtonnes CO2)";2022;141;0.007126096
"Poland";"CO2 emissions (MMtonnes CO2)";2022;291;0.007126096
"Portugal";"CO2 emissions (MMtonnes CO2)";2022;43;0.007126096
"Puerto Rico";"CO2 emissions (MMtonnes CO2)";2022;17;0.007126096
"Qatar";"CO2 emissions (MMtonnes CO2)";2022;113;0.007126096
"Romania";"CO2 emissions (MMtonnes CO2)";2022;66;0.007126096
"Russia";"CO2 emissions (MMtonnes CO2)";2022;1885;0.007126096
"Rwanda";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Saint Helena";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Saint Kitts and Nevis";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Saint Lucia";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Saint Pierre and Miquelon";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Saint Vincent/Grenadines";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Samoa";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Sao Tome and Principe";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Saudi Arabia";"CO2 emissions (MMtonnes CO2)";2022;641;0.007126096
"Senegal";"CO2 emissions (MMtonnes CO2)";2022;11;0.007126096
"Serbia";"CO2 emissions (MMtonnes CO2)";2022;44;0.007126096
"Seychelles";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Sierra Leone";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Singapore";"CO2 emissions (MMtonnes CO2)";2022;228;0.007126096
"Slovakia";"CO2 emissions (MMtonnes CO2)";2022;30;0.007126096
"Slovenia";"CO2 emissions (MMtonnes CO2)";2022;12;0.007126096
"Solomon Islands";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Somalia";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"South Africa";"CO2 emissions (MMtonnes CO2)";2022;443;0.007126096
"South Korea";"CO2 emissions (MMtonnes CO2)";2022;627;0.007126096
"South Sudan";"CO2 emissions (MMtonnes CO2)";2022;2;0.007126096
"Spain";"CO2 emissions (MMtonnes CO2)";2022;266;0.007126096
"Sri Lanka";"CO2 emissions (MMtonnes CO2)";2022;18;0.007126096
"Sudan";"CO2 emissions (MMtonnes CO2)";2022;18;0.007126096
"Suriname";"CO2 emissions (MMtonnes CO2)";2022;3;0.007126096
"Sweden";"CO2 emissions (MMtonnes CO2)";2022;46;0.007126096
"Switzerland";"CO2 emissions (MMtonnes CO2)";2022;33;0.007126096
"Syria";"CO2 emissions (MMtonnes CO2)";2022;20;0.007126096
"Taiwan";"CO2 emissions (MMtonnes CO2)";2022;283;0.007126096
"Tajikistan";"CO2 emissions (MMtonnes CO2)";2022;9;0.007126096
"Tanzania";"CO2 emissions (MMtonnes CO2)";2022;17;0.007126096
"Thailand";"CO2 emissions (MMtonnes CO2)";2022;303;0.007126096
"The Bahamas";"CO2 emissions (MMtonnes CO2)";2022;3;0.007126096
"Timor-Leste";"CO2 emissions (MMtonnes CO2)";2022;1;0.007126096
"Togo";"CO2 emissions (MMtonnes CO2)";2022;2;0.007126096
"Tonga";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Trinidad and Tobago";"CO2 emissions (MMtonnes CO2)";2022;35;0.007126096
"Tunisia";"CO2 emissions (MMtonnes CO2)";2022;25;0.007126096
"Turkiye";"CO2 emissions (MMtonnes CO2)";2022;392;0.007126096
"Turkmenistan";"CO2 emissions (MMtonnes CO2)";2022;100;0.007126096
"Turks and Caicos Islands";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"U.S. Pacific Islands";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"U.S. Virgin Islands";"CO2 emissions (MMtonnes CO2)";2022;2;0.007126096
"Uganda";"CO2 emissions (MMtonnes CO2)";2022;6;0.007126096
"Ukraine";"CO2 emissions (MMtonnes CO2)";2022;112;0.007126096
"United Arab Emirates";"CO2 emissions (MMtonnes CO2)";2022;262;0.007126096
"United Kingdom";"CO2 emissions (MMtonnes CO2)";2022;354;0.007126096
"United States";"CO2 emissions (MMtonnes CO2)";2022;4940;0.007126096
"Uruguay";"CO2 emissions (MMtonnes CO2)";2022;7;0.007126096
"Uzbekistan";"CO2 emissions (MMtonnes CO2)";2022;115;0.007126096
"Vanuatu";"CO2 emissions (MMtonnes CO2)";2022;0;0.007126096
"Venezuela";"CO2 emissions (MMtonnes CO2)";2022;74;0.007126096
"Vietnam";"CO2 emissions (MMtonnes CO2)";2022;283;0.007126096
